"","id","original_title","genres","release_date","revenue","budget","runtime","animation","comedy","family","adventure","fantasy","drama","romance","action","crime","thriller","history","mystery","music","horror","war","documentary","western","scifi"
"21396","76544","manoftaichi","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","2013-07-04",2054941,"25000000",105,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21408","138832","werethemillers","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","2013-08-07",269994119,"37000000",110,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"21411","109418","grownups2","[{'id': 35, 'name': 'Comedy'}]","2013-07-11",246984278,"80000000",100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21418","59859","kickass2","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]","2013-07-17",60700000,"28000000",103,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"21419","87421","riddick","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","2013-09-02",98337295,"38000000",119,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"21420","151960","planes","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","2013-08-09",219788712,"50000000",91,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21425","59735","cameronscloset","[{'id': 27, 'name': 'Horror'}]","1988-12-02",136203,"7000000",87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21426","158999","blackfish","[{'id': 99, 'name': 'Documentary'}]","2013-06-07",2063312,"0",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"21427","115348","paranoia","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2013-08-14",13785015,"35000000",106,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"21430","149870","ÈÁã„Å„Å","[{'id': 16, 'name': 'Animation'}]","2013-07-20",117932401,"30000000",126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21436","115782","jobs","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2013-08-16",35931410,"12000000",128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"21439","123553","themortalinstrumentscityofbones","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]","2013-08-21",90565421,"60000000",130,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"21443","154282","touchyfeely","[{'id': 18, 'name': 'Drama'}]","2013-01-19",35022,"0",89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21447","132363","thebutler","[{'id': 18, 'name': 'Drama'}]","2013-08-16",115922175,"25000000",132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21448","157360","inaworld","[{'id': 35, 'name': 'Comedy'}]","2013-08-09",2963902,"1000000",93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21456","152748","aintthembodiessaints","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]","2013-07-03",1031243,"0",96,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
"21461","122906","abouttime","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","2013-08-16",87100449,"12000000",123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"21463","205022","chennaiexpress","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","2013-08-09",6.2e+07,"18000000",141,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"21469","122088","úûúêêîóúú","[{'id': 18, 'name': 'Drama'}]","2012-07-01",1775316,"0",90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21479","199373","thefrozenground","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","2013-07-18",5496951,"27220000",105,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"21483","83899","yourenext","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","2011-09-10",14347000,"0",95,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"21498","169209","empirestate","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","2013-09-03",3639345,"11000000",94,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21502","29231","theimmortals","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1995-10-05",83,"50",98,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"21516","33196","ÌïÏöÎúÄ","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2009-06-06",11301649,"16000000",120,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"21529","111190","adore","[{'id': 18, 'name': 'Drama'}]","2013-04-03",318982,"16000000",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21552","211954","noseaceptandevoluciones","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2013-07-20",99067206,"5500000",115,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21560","146223","closedcircuit","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","2013-08-28",5750401,"0",96,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
"21567","146227","getaway","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","2013-08-29",10501938,"18000000",90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"21593","49047","gravity","[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","2013-09-27",716392705,"105000000",91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"21598","207768","ispitonyourgrave2","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]","2013-08-25",809,"0",106,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"21599","212716","whatif","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2013-09-07",7847000,"11000000",93,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21605","146233","prisoners","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","2013-09-18",122126687,"46000000",153,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"21606","164457","outofthefurnace","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","2013-12-06",15400000,"22000000",116,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"21609","156711","austenland","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2013-08-15",2159041,"4900000",97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21612","96721","rush","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","2013-09-02",90247624,"38000000",123,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21615","112205","thefamily","[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","2013-09-13",36894225,"30000000",111,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"21620","169813","shortterm12","[{'id': 18, 'name': 'Drama'}]","2013-08-23",1600000,"0",96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21635","129734","paradiesglaube","[{'id': 18, 'name': 'Drama'}]","2012-08-29",6508,"0",113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21645","129139","thetodolist","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","2013-07-24",3566225,"1500000",104,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21647","74137","theweddingparty","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","1969-04-09",43,"0",92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21662","220714","grandmasti","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2013-09-13",4.7e+07,"5500000",140,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21663","109417","battleoftheyear","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]","2013-09-21",16549477,"20000000",110,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"21671","114726","outonalimb","[{'id': 35, 'name': 'Comedy'}]","1992-09-04",1659542,"11000000",82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21675","199615","anagyf„zet","[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","2013-07-03",66559,"0",112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"21693","179109","lessalauds","[{'id': 18, 'name': 'Drama'}]","2013-07-06",12247,"0",100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21695","129670","nebraska","[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]","2013-09-21",17654912,"12000000",115,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21698","209263","enoughsaid","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2013-09-18",25288872,"0",93,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21711","193613","metallicathroughthenever","[{'id': 10402, 'name': 'Music'}]","2013-09-25",7972967,"18000000",93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"21730","24331","scannersiitheneworder","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","1991-06-28",14225876,"0",104,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"21735","172828","badmilo","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","2013-08-28",19613,"0",85,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21741","165904","‡‡ç‡‡á‡‡26","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2013-02-07",1.8e+07,"7100000",144,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"21744","146238","runnerrunner","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","2013-09-24",62616646,"30000000",91,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"21746","152584","laviedad„lechapitres1et2","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2013-10-09",10165694,"4300000",179,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21749","122089","apr„smai","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2012-09-02",85154,"0",122,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21766","209262","parkland","[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","2013-10-02",653651,"10000000",94,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"21776","190754","onthejob","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","2013-05-23",466088,"1052753",120,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"21781","109451","cloudywithachanceofmeatballs2","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]","2013-09-26",248384621,"78000000",95,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21793","109424","captainphillips","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2013-10-10",9.5e+07,"55000000",134,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"21811","17025","look","[{'id': 18, 'name': 'Drama'}]","2007-10-05",16136,"0",98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21816","106747","machetekills","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","2013-09-12",15008161,"12000000",107,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"21818","85889","filth","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","2013-09-23",9114264,"5000000",97,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"21820","91745","romeojuliet","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2013-09-12",1162635,"0",118,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21821","19623","drona","[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]","2008-10-02",3250000,"15000000",150,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"21827","175528","baggageclaim","[{'id': 35, 'name': 'Comedy'}]","2013-09-27",22456509,"8500000",96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21830","115210","stitches","[{'id': 27, 'name': 'Horror'}]","2012-05-19",95000,"100000",86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"21831","107846","escapeplan","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","2013-10-09",122915111,"50000000",115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"21835","139651","lessaveursdupalais","[{'id': 35, 'name': 'Comedy'}]","2012-09-17",11384015,"0",95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21838","38093","justwright","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2010-05-14",21520719,"0",100,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21839","81708","dedemin‰nsanlar‰","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 36, 'name': 'History'}]","2011-11-25",6086224,"0",123,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"21842","133805","carrie","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","2013-10-16",82394288,"30000000",100,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"21844","162903","thefifthestate","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","2013-10-11",8555008,"28000000",128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"21849","109091","thecounselor","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","2013-10-25",71009334,"25000000",117,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"21855","152795","thecongress","[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]","2013-05-16",455815,"0",122,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"21858","166879","onesmallhitch","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","2013-02-14",7965,"0",100,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"21876","146015","thedouble","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","2014-04-04",200406,"0",93,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"21879","76203","12yearsaslave","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2013-10-18",1.87e+08,"20000000",134,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"21908","152747","allislost","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","2013-10-18",6108720,"9000000",106,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"21916","78235","badmedicine","[{'id': 35, 'name': 'Comedy'}]","1985-11-22",2685453,"0",98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21923","80274","endersgame","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","2013-10-23",125537191,"110000000",114,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"21932","190847","thelastdaysonmars","[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","2013-08-11",24084,"0",98,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"21939","208134","jackasspresentsbadgrandpa","[{'id': 35, 'name': 'Comedy'}]","2013-10-22",151831537,"15000000",92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21942","76338","thorthedarkworld","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","2013-10-29",644571402,"170000000",112,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"21949","152532","dallasbuyersclub","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2013-09-07",55198285,"5000000",117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"21964","187022","ÂÊÂö","[{'id': 18, 'name': 'Drama'}]","2013-10-04",154120,"0",133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21970","156566","redgarters","[{'id': 37, 'name': 'Western'}]","1954-02-09",1300000,"0",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"21976","123377","ÌîÏóêÌÉÄ","[{'id': 18, 'name': 'Drama'}]","2012-09-05",3623330,"103000",104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"21988","121674","greatexpectations","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","2012-11-30",258656,"0",128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"21991","175574","freebirds","[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","2013-10-30",1.1e+08,"55000000",91,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22012","137093","lastvegas","[{'id': 35, 'name': 'Comedy'}]","2013-10-31",134402450,"28000000",105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22014","191421","ËáÊàë‰ÁàÂÜÈÄùÂûÁöÑÈùíÊò","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","2013-04-25",1.16e+08,"0",131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"22025","67530","thelordsofdiscipline","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","1983-02-18",11787127,"0",102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"22043","205220","philomena","[{'id': 18, 'name': 'Drama'}]","2013-11-01",100129872,"12000000",98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22044","203833","thebookthief","[{'id': 18, 'name': 'Drama'}]","2013-11-08",76586316,"0",131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22045","146304","thebestmanholiday","[{'id': 35, 'name': 'Comedy'}]","2013-11-15",71625195,"17000000",123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","209274","ida","[{'id': 18, 'name': 'Drama'}]","2013-10-25",15298355,"2159280",80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22054","41498","onepiecefilmstrongworld","[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","2009-12-12",5.3e+07,"0",114,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"22059","101299","thehungergamescatchingfire","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","2013-11-15",847423452,"130000000",146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"22060","57158","thehobbitthedesolationofsmaug","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","2013-12-11",958400000,"250000000",161,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"22061","64686","47ronin","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","2013-12-06",150962475,"175000000",119,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"22077","146239","deliveryman","[{'id': 35, 'name': 'Comedy'}]","2013-10-10",51164106,"26000000",105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22078","41602","charliecountryman","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","2013-02-09",11650,"0",108,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"22098","121642","venutoalmondo","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]","2012-09-13",18295,"13000000",127,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"22111","109445","frozen","[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","2013-11-27",1274219009,"150000000",102,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22130","86829","insidellewyndavis","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","2013-10-06",32935319,"11000000",105,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"22132","106646","thewolfofwallstreet","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","2013-12-25",392000694,"100000000",180,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"22133","204082","homefront","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","2013-11-27",43058898,"22000000",100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"22134","30877","infernoindiretta","[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","1985-08-08",373530,"0",90,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"22143","192136","mandelalongwalktofreedom","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2013-12-06",27330000,"35000000",141,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"22144","152737","augustosagecounty","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","2013-12-26",74188937,"25000000",121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"22149","180048","‡Ü‡‡á‡","[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","2013-03-21",270000,"110000",165,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"22155","75629","„É„É„Ç„É„Ç„É„É„ÉÊñÂöáÂ†Áâàq","[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","2012-11-17",60487945,"0",106,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"22158","158916","sweetwater","[{'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]","2013-01-24",6147,"7000000",95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"22167","168672","americanhustle","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","2013-12-12",251171807,"40000000",138,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"22168","116745","thesecretlifeofwaltermitty","[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","2013-12-18",188133322,"90000000",114,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"22169","152601","her","[{'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]","2013-12-18",47351251,"23000000",126,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"22207","193756","lonesurvivor","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","2013-12-24",149295601,"40000000",121,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"22220","214083","thearmstronglie","[{'id': 99, 'name': 'Documentary'}]","2013-09-08",383294,"0",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"22225","140823","savingmrbanks","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","2013-11-16",112544580,"35000000",125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"22248","49852","thenutcrackertheuntoldstory","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]","2010-11-24",16178959,"90000000",110,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"22272","228331","aperfectman","[{'id': 18, 'name': 'Drama'}]","2013-11-01",388,"5000000",95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
