"","X","budget","runtime","comedy","family","adventure","drama","history","horror","documentary","actorMovieCount","directorMovieCount","domestic","newyearsday","presidentsday","christmaseve","newyearsdayobserved","DirectorEarnings","success_1_to_1"
"1765",1765,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1766",1766,3500000,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1767",1767,6200000,98,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
"1768",1768,1750000,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1769",1769,24078133.8007948,96,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"1770",1770,5e+06,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1771",1771,1.6e+07,93,1,0,1,0,0,0,0,0,2,1,0,0,0,0,173289872,1
"1772",1772,1.7e+07,102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1773",1773,1.5e+07,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1774",1774,13500000,90,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1775",1775,2.2e+07,104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1776",1776,2.8e+07,139,0,0,1,0,0,0,0,6,1,1,0,0,0,0,22433915,1
"1777",1777,24078133.8007948,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1778",1778,24078133.8007948,99,0,1,0,1,0,0,0,0,3,0,0,0,0,0,68980127,0
"1779",1779,1.8e+07,114,0,0,0,0,0,0,0,0,1,1,0,0,0,0,146175066,1
"1780",1780,1.5e+07,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1781",1781,7e+06,119,0,0,0,1,0,0,0,16,3,0,0,0,0,0,635366386,1
"1782",1782,1.7e+07,99,0,0,0,1,0,0,0,14,2,0,0,0,0,0,365366386,1
"1783",1783,3.1e+07,91,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1
"1784",1784,4.2e+07,104,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1
"1785",1785,24078133.8007948,106,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1786",1786,160000,91,0,0,0,0,1,0,1,3,5,1,0,0,0,0,173013677,1
"1787",1787,24078133.8007948,125,0,0,1,0,0,0,0,2,3,1,0,0,0,0,129077588,1
"1788",1788,24078133.8007948,116,0,0,0,1,0,0,0,3,2,0,0,0,0,0,170843547,0
"1789",1789,1e+07,106,1,0,1,0,0,0,0,7,8,0,0,0,0,0,2140673347,1
"1790",1790,1500000,119,1,0,0,0,0,0,0,1,2,0,0,0,0,0,199123306,1
"1791",1791,11500000,100,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"1792",1792,24078133.8007948,118,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1793",1793,2.5e+07,115,0,0,0,0,0,0,0,2,2,1,0,0,0,0,92722800,1
"1794",1794,24078133.8007948,92,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
"1795",1795,24078133.8007948,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1796",1796,2.2e+07,108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1797",1797,1500000,80,0,0,0,1,0,0,0,2,9,0,0,0,0,0,119014313,1
"1798",1798,24078133.8007948,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1799",1799,1.2e+07,121,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1
"1800",1800,24078133.8007948,101,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1801",1801,17820000,94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,48600000,0
"1802",1802,8e+05,114,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"1803",1803,30,78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1804",1804,2.5e+07,127,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1805",1805,9e+06,111,0,0,0,0,0,0,0,1,4,0,0,0,0,0,84329600,0
"1806",1806,3e+07,91,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"1807",1807,3.3e+07,98,1,0,0,0,0,0,0,3,1,1,0,0,0,0,209196298,1
"1808",1808,9e+06,93,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1809",1809,24078133.8007948,99,0,1,0,1,0,0,0,4,1,0,0,0,0,0,37664855,0
"1810",1810,24078133.8007948,93,1,0,0,0,0,0,0,1,2,0,0,0,0,0,200096164,1
"1811",1811,2238813,113,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1500000,1
"1812",1812,24078133.8007948,80,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1813",1813,24078133.8007948,86,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1814",1814,3800000,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1815",1815,24078133.8007948,113,0,0,0,1,0,0,0,0,3,0,0,0,0,0,13719522,0
"1816",1816,24078133.8007948,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1817",1817,24078133.8007948,89,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1008404,0
"1818",1818,1.8e+07,103,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"1819",1819,2e+07,118,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"1820",1820,118,119,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2853801,0
"1821",1821,6500000,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1822",1822,1e+06,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1823",1823,24078133.8007948,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1824",1824,24078133.8007948,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1825",1825,24078133.8007948,92,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"1826",1826,1e+06,107,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1827",1827,1.9e+07,83,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1828",1828,1.3e+07,112,0,1,0,1,0,0,0,0,1,1,0,0,0,0,30127963,1
"1829",1829,3.5e+07,125,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"1830",1830,2.2e+07,90,1,0,0,0,0,0,0,1,2,1,0,0,0,0,518414467,0
"1831",1831,1200000,103,0,0,0,0,0,1,0,0,5,1,0,0,0,0,774371165,1
"1832",1832,24078133.8007948,100,1,0,0,1,0,0,0,3,2,0,0,0,0,0,44722870,0
"1833",1833,1202007,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1834",1834,4.8e+07,84,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7e+06,1
"1835",1835,3.1e+07,157,0,0,0,1,0,0,0,4,1,0,0,0,0,0,7266209,1
"1836",1836,3.5e+07,108,1,0,0,0,0,0,0,2,4,1,0,0,0,0,93178594,1
"1837",1837,4e+07,116,0,0,0,0,0,1,0,1,1,1,0,0,0,0,97138686,1
"1838",1838,4e+07,111,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1839",1839,1.9e+07,113,0,0,0,1,0,0,0,7,1,1,0,0,0,0,46405336,1
"1840",1840,24078133.8007948,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1841",1841,3.5e+07,123,0,0,0,1,0,0,0,1,1,1,0,0,0,0,101332962,1
"1842",1842,4e+06,104,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1843",1843,2e+07,127,0,0,0,1,0,0,0,3,1,1,0,0,0,0,12413650,1
"1844",1844,2.6e+07,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1845",1845,16500000,136,0,0,0,1,0,0,0,1,2,1,0,0,0,0,854377045,1
"1846",1846,1100000,101,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2627209,1
"1847",1847,1.3e+07,95,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"1848",1848,1500000,100,0,0,0,0,0,1,0,0,1,1,0,0,0,0,68572378,0
"1849",1849,9e+06,118,0,0,0,1,0,0,0,1,1,1,0,0,0,0,201634991,1
"1850",1850,24078133.8007948,102,1,0,0,1,0,0,0,0,2,0,0,0,0,0,32074588,0
"1851",1851,1.5e+07,110,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"1852",1852,2500000,107.440816326531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1853",1853,4.5e+07,103,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1854",1854,1.4e+07,85,1,0,0,0,0,0,0,2,8,0,0,0,0,0,361104016,0
"1855",1855,4e+06,100,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1856",1856,4e+07,114,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"1857",1857,3100000,118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,15473333,1
"1858",1858,2.8e+07,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1859",1859,2.2e+07,98,0,0,0,0,0,0,0,1,2,0,0,0,0,0,515616197,0
"1860",1860,2.5e+07,117,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1861",1861,8e+06,138,1,0,0,1,0,0,0,1,1,0,0,0,0,0,4861022,0
"1862",1862,24078133.8007948,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1863",1863,1e+07,95,1,0,0,0,0,0,0,2,1,1,0,0,0,0,20627372,1
"1864",1864,24078133.8007948,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1865",1865,3500000,96,1,0,0,0,0,0,0,1,2,1,0,0,0,0,2402484,1
"1866",1866,1600000,103,0,0,0,0,0,0,0,5,2,1,0,0,0,0,14600000,1
"1867",1867,380000,107.440816326531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1868",1868,5e+05,93,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"1869",1869,3e+06,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1870",1870,24078133.8007948,124,0,0,0,1,0,0,0,1,4,0,0,0,0,0,74959611,0
"1871",1871,4e+07,89,1,1,0,0,0,0,0,0,3,1,0,0,0,0,139980087,0
"1872",1872,24078133.8007948,96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1873",1873,8e+06,79,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"1874",1874,24078133.8007948,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,411115,0
"1875",1875,1e+06,107,1,0,0,1,0,0,0,0,1,1,0,0,0,0,25,1
"1876",1876,4e+06,111,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"1877",1877,3e+07,101,0,0,0,1,0,0,0,1,5,0,0,0,0,0,204650110,0
"1878",1878,2e+06,85,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1879",1879,1.5e+07,93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1880",1880,2e+07,114,1,1,0,1,0,0,0,1,1,1,0,0,0,0,179179718,0
"1881",1881,1e+07,106,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7523634,0
"1882",1882,24078133.8007948,100,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"1883",1883,4e+07,124,0,0,0,0,0,0,0,2,5,1,0,0,0,0,238378561,1
"1884",1884,3062000,143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.1e+07,1
"1885",1885,24078133.8007948,99,1,0,0,1,0,0,0,0,1,0,0,0,0,0,26250020,0
"1886",1886,4e+06,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1887",1887,3.1e+07,100,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2119994,1
"1888",1888,3.8e+07,107,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"1889",1889,3e+07,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1890",1890,2e+06,91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1891",1891,24078133.8007948,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1892",1892,24078133.8007948,84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,30655,0
"1893",1893,24078133.8007948,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1894",1894,3.2e+07,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1895",1895,1e+07,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1896",1896,1.4e+07,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1897",1897,24078133.8007948,99,0,0,0,0,0,0,0,1,2,0,0,0,0,0,51299161,0
"1898",1898,24078133.8007948,123,1,0,0,1,0,0,0,3,1,0,0,0,0,0,29712172,1
"1899",1899,24078133.8007948,97,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1900",1900,4.4e+07,147,0,0,0,1,0,0,0,6,2,1,0,0,0,0,67277177,1
"1901",1901,6e+06,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1902",1902,2.1e+07,105,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
"1903",1903,4e+07,108,0,0,0,1,0,0,0,1,1,0,0,0,0,0,118063304,1
"1904",1904,24078133.8007948,84,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"1905",1905,24078133.8007948,96,1,0,1,0,0,0,0,2,2,0,0,0,0,0,30093955,1
"1906",1906,24078133.8007948,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1907",1907,24078133.8007948,126,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1
"1908",1908,24078133.8007948,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1909",1909,4e+07,134,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1910",1910,39200000,126,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1
"1911",1911,1488423,83,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1912",1912,24078133.8007948,97,1,0,0,1,0,0,0,1,1,0,0,0,0,0,35926213,1
"1913",1913,2e+07,93,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"1914",1914,24078133.8007948,110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"1915",1915,5e+06,139,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"1916",1916,1920000,113,0,0,0,1,0,0,0,7,5,0,0,0,0,0,471590849,1
"1917",1917,24078133.8007948,95,0,0,0,1,0,0,0,2,1,0,0,0,0,0,6375979,0
"1918",1918,24078133.8007948,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1919",1919,24078133.8007948,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1920",1920,1.9e+07,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1921",1921,24078133.8007948,113,1,0,0,1,0,0,0,3,2,0,0,0,0,0,41433610,0
"1922",1922,24078133.8007948,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1923",1923,24078133.8007948,109,0,0,0,1,0,0,0,1,3,0,0,0,0,0,300414418,1
"1924",1924,24078133.8007948,93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1925",1925,24078133.8007948,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1926",1926,2.5e+07,93,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1927",1927,1.2e+07,151,0,0,0,1,0,0,0,4,1,0,0,0,0,0,140807547,1
"1928",1928,5e+06,99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1929",1929,5e+06,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1930",1930,1.2e+07,131,0,0,0,0,0,0,0,0,2,0,0,0,0,0,167561158,0
"1931",1931,1.8e+07,107,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"1932",1932,3e+06,100,1,1,0,0,0,0,0,0,1,1,0,0,0,0,16671505,1
"1933",1933,463455,84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1934",1934,3e+07,116,0,0,1,0,0,0,0,7,1,1,0,0,0,0,156505388,1
"1935",1935,1500000,111,0,0,0,1,0,0,0,0,10,1,0,0,0,0,121214313,1
"1936",1936,8e+06,111,1,0,0,0,0,0,0,10,4,1,0,0,0,0,501244572,1
"1937",1937,9e+06,117,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"1938",1938,7,90,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"1939",1939,24078133.8007948,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1940",1940,3.5e+07,88,1,1,1,0,0,0,0,3,8,1,0,0,0,0,615021321,1
"1941",1941,3.8e+07,100,0,1,1,0,0,0,0,1,7,1,0,0,0,0,495297963,1
"1942",1942,2.7e+07,89,1,1,0,0,0,0,0,0,2,1,0,0,0,0,54415777,1
"1943",1943,24078133.8007948,102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1944",1944,24078133.8007948,112,0,0,0,1,0,0,0,3,4,0,0,0,0,0,69167476,0
"1945",1945,5e+05,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1946",1946,24078133.8007948,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1947",1947,3.5e+07,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1948",1948,24078133.8007948,116,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1949",1949,24078133.8007948,105,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1950",1950,2.3e+07,104,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1951",1951,24078133.8007948,101,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1952",1952,2.2e+07,115,0,0,1,0,0,0,0,10,5,0,0,0,0,0,94655158,1
"1953",1953,24078133.8007948,106,0,0,0,1,0,0,0,1,1,0,0,0,0,0,37589296,0
"1954",1954,4.6e+07,111,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"1955",1955,3.8e+07,118,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1
"1956",1956,1.8e+07,105,0,0,1,0,0,0,0,2,2,1,0,0,0,0,133616938,1
"1957",1957,2.4e+07,119,0,0,1,0,0,0,0,1,1,1,0,0,0,0,616938,1
"1958",1958,3.5e+07,132,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1
"1959",1959,3e+07,107,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1960",1960,1.1e+07,121,0,0,1,0,0,0,0,2,1,0,0,0,0,0,649398328,1
"1961",1961,24078133.8007948,88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"1962",1962,24078133.8007948,94,0,0,1,1,0,0,0,0,1,0,0,0,0,0,42108,0
"1963",1963,2.2e+07,93,0,0,0,1,0,0,0,7,1,0,0,0,0,0,300473716,1
"1964",1964,1.6e+07,97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1965",1965,24078133.8007948,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1966",1966,3e+07,107,0,0,0,1,0,0,0,0,1,1,0,0,0,0,98441954,1
"1967",1967,4.5e+07,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1968",1968,3.3e+07,99,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1969",1969,24078133.8007948,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1970",1970,1.2e+07,99,0,0,0,0,0,1,0,4,1,1,0,0,0,0,31083599,1
"1971",1971,1.3e+07,114,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1972",1972,2.2e+07,105,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1973",1973,13500000,129,0,0,0,1,0,0,0,0,1,1,0,0,0,0,389681935,0
"1974",1974,1200000,88,0,0,0,0,0,0,1,0,3,0,0,0,0,0,49796579,1
"1975",1975,24078133.8007948,87,1,0,0,0,0,0,0,6,3,0,0,0,0,0,340493771,1
"1976",1976,2.8e+07,147,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"1977",1977,1200000,101,0,0,0,1,0,0,0,0,8,1,0,0,0,0,112014313,1
"1978",1978,2200000,118,0,0,0,1,0,0,0,5,2,1,0,0,0,0,29251878,1
"1979",1979,3.5e+07,102,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,1
"1980",1980,5e+07,97,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1981",1981,24078133.8007948,107.440816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1982",1982,3e+06,94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1983",1983,24078133.8007948,84,1,0,0,0,0,0,0,2,1,0,0,0,0,0,17193231,0
"1984",1984,1e+07,106,1,0,0,0,0,0,0,6,4,1,0,0,0,0,493588759,1
"1985",1985,24078133.8007948,121,1,0,0,1,0,0,0,0,6,0,0,0,0,0,224952018,0
"1986",1986,2e+06,104,0,0,0,0,0,0,0,1,6,1,0,0,0,0,378559909,0
"1987",1987,3.5e+07,106,0,0,1,0,0,0,0,2,1,0,0,0,0,0,211989043,1
"1988",1988,2.2e+07,117,0,0,0,0,0,0,0,10,20,0,0,0,0,0,2255422795,1
"1989",1989,1.1e+07,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1990",1990,1.5e+07,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1991",1991,3800000,121,1,0,1,0,0,0,0,0,2,0,0,0,0,0,17567897,0
"1992",1992,3.4e+07,108,1,0,0,1,0,0,0,0,1,1,0,0,0,0,52277485,0
"1993",1993,450,91,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"1994",1994,1.6e+07,102,1,0,0,0,0,0,0,5,1,0,0,0,0,0,2438031,0
"1995",1995,24078133.8007948,88,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1996",1996,24078133.8007948,98,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"1997",1997,4.8e+07,104,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1998",1998,24078133.8007948,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1999",1999,65000,100,1,0,0,1,0,0,1,1,1,1,0,0,0,0,621951,1
"2000",2000,24078133.8007948,117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2001",2001,3e+06,100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2002",2002,5e+07,105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2003",2003,24078133.8007948,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2004",2004,7400000,96,0,0,1,0,0,0,0,1,2,0,0,0,0,0,28534954,1
"2005",2005,24078133.8007948,121,0,0,0,1,0,0,0,2,2,0,0,0,0,0,32447604,0
"2006",2006,24078133.8007948,96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6856989,0
"2007",2007,3e+06,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2008",2008,8e+06,149,1,0,0,1,0,0,0,0,1,1,0,0,0,0,37823676,1
"2009",2009,24078133.8007948,101,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11690,0
"2010",2010,3e+07,108,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"2011",2011,7e+06,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2012",2012,7800000,102,0,0,0,0,0,0,0,1,1,1,0,0,0,0,880474,1
"2013",2013,2e+05,94,1,0,0,0,0,0,0,1,4,1,0,0,0,0,424984809,1
"2014",2014,24078133.8007948,112,0,0,0,1,0,0,0,0,3,0,0,0,0,0,153153802,0
"2015",2015,3.7e+07,118,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
"2016",2016,250000,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"2017",2017,24078133.8007948,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2018",2018,5e+06,87,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"2019",2019,4.5e+07,91,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
"2020",2020,6e+06,98,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7553105,1
"2021",2021,24078133.8007948,118,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7018189,0
"2022",2022,5.5e+07,104,1,0,1,0,0,0,0,8,3,1,0,0,0,0,20920986,1
"2023",2023,2.5e+07,98,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2024",2024,24078133.8007948,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2025",2025,1e+05,86,0,0,0,1,0,0,0,1,5,0,0,0,0,0,224461543,1
"2026",2026,24078133.8007948,93,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"2027",2027,1.4e+07,126,0,0,0,1,0,0,0,1,2,1,0,0,0,0,157284849,1
"2028",2028,3200000,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2029",2029,1300000,114,0,0,0,1,0,0,0,13,7,1,0,0,0,0,284556565,1
"2030",2030,5069632,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2031",2031,1.3e+07,96,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2032",2032,24078133.8007948,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",2033,2.1e+07,96,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2034",2034,2.5e+07,88,1,1,1,0,0,0,0,1,1,0,0,0,0,0,4137645,1
"2035",2035,16500000,93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2036",2036,24078133.8007948,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2037",2037,24078133.8007948,129,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"2038",2038,6e+05,95,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"2039",2039,8e+06,94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2040",2040,24078133.8007948,108,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2041",2041,3.8e+07,112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2042",2042,24078133.8007948,90,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"2043",2043,3e+07,99,1,0,0,0,0,1,0,1,4,1,0,0,0,0,811225649,1
"2044",2044,24078133.8007948,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2045",2045,24078133.8007948,86,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2046",2046,2033000,102,0,0,1,0,0,0,0,0,2,0,0,0,0,0,16100500,1
"2047",2047,5e+07,92,0,1,1,0,0,0,0,0,4,0,0,0,0,0,168952595,1
"2048",2048,24078133.8007948,102,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
"2049",2049,180000,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2050",2050,2.5e+07,112,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2051",2051,3.4e+07,139,0,0,0,1,0,0,0,2,2,1,0,0,0,0,121797164,0
"2052",2052,17080000,107,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1
